,case,Temp,Pressure,f11,f12,f13,f21,f22,f23,f31,f32,f33,p11,p12,p13,p21,p22,p23,p31,p32,p33
5776,10.0,300.23443,-5557.9324,0.9999999999999999,0.0,0.0,0.0,1.0577600153443356,0.0,0.0,0.0,1.0,0.3478948142657176,0.01924955517378318,0.2084841917765279,0.02036140977599253,0.903959019038809,0.003340675070468144,0.2084841917765279,0.003158254256170427,0.4829901044244882
5777,10.0,299.64318,-5581.5559,0.9999999999999999,0.0,0.0,0.0,1.057770011331755,0.0,0.0,0.0,1.0,0.3561107660296164,0.0002164986056092488,0.21842061745382987,0.00022900573250860426,0.9232580593209762,-0.0026014276457773343,0.21842061745382987,-0.002459350915519038,0.46196385650924127
5778,10.0,299.64292,-5607.3193,0.9999999999999999,0.0,0.0,0.0,1.057780007319174,0.0,0.0,0.0,1.0,0.3678795649325721,0.002677055602854818,0.20614817710270705,0.0028317358951816048,0.9068769868092901,-0.012400316104751754,0.20614817710270705,-0.011722963204966387,0.475814300565021
5779,10.0,299.85022000000004,-5647.8704,0.9999999999999999,0.0,0.0,0.0,1.0577900033065935,0.0,0.0,0.0,1.0,0.38544770952509433,-0.0001850043910985118,0.21993985034513747,-0.0001956957954718291,0.9070446290383352,0.007661476514980266,0.21993985034513747,0.0072429087919444425,0.47111568087360023
5780,10.0,299.75846,-5740.7565,0.9999999999999999,0.0,0.0,0.0,1.057799999294013,0.0,0.0,0.0,1.0,0.40493517608969737,0.00917507439438434,0.21534763253133932,0.009705393687902273,0.9094328696565362,0.013762075062207956,0.21534763253133932,0.013010091767246088,0.4789770690001684
5781,10.0,299.78606,-5715.8739,0.9999999999999999,0.0,0.0,0.0,1.0578100282714897,0.0,0.0,0.0,1.0,0.37265132532448164,-0.011466909838445888,0.21179040765950732,-0.012129812220393069,0.9142335777028292,0.0077607502498594685,0.21179040765950732,0.007336620038043023,0.4981901168417731
5782,10.0,300.35065,-5532.6173,0.9999999999999999,0.0,0.0,0.0,1.0578200242589089,0.0,0.0,0.0,1.0,0.3664261383868469,-0.010778354719740788,0.22528389051312117,-0.011401559451107327,0.8914499297967582,-0.010967882716035023,0.22528389051312117,-0.010368382583529689,0.4695982121259258
5783,10.0,300.16376,-5548.7724,0.9999999999999999,0.0,0.0,0.0,1.0578300202463282,0.0,0.0,0.0,1.0,0.3727901731595219,-0.002390454063044448,0.214394334527738,-0.002528694069908226,0.8939458687680881,0.006061869183390141,0.214394334527738,0.005730475659953915,0.4657965124543965
5784,10.0,300.54755,-5472.3766,0.9999999999999999,0.0,0.0,0.0,1.0578400162337476,0.0,0.0,0.0,1.0,0.35776336295581723,0.01056805972773629,0.22137331023305534,0.011179316473947772,0.882790238479613,0.004106827406271066,0.22137331023305534,0.0038822764721008563,0.468066518534411
5785,10.0,300.34036000000003,-5432.6019,0.9999999999999999,0.0,0.0,0.0,1.057850012221167,0.0,0.0,0.0,1.0,0.3611377748885453,0.00967926065271865,0.22018938165828766,0.010239205999770285,0.903194704223377,-7.909457359001404e-05,0.22018938165828766,-7.476917585314313e-05,0.43032511522355976
5786,10.0,299.91461,-5505.0019999999995,0.9999999999999999,0.0,0.0,0.0,1.0578600082085863,0.0,0.0,0.0,1.0,0.36568705961361375,-0.01077998605240179,0.222696652664617,-0.011403716133882203,0.8872213128894261,-0.01604312352593951,0.222696652664617,-0.015165639499982087,0.46596209511681536
